Date,Time,Temperature(C),Feels Like(C),Chance of Prec.(%),Humidity(%),Visibity(km),Dew Point,Pressure(hPa),Predicted_State,Real State,Rain,Cloudy,Sunny,Fog
05-08-2023,13:00,31,39,24,82,3,27,1004,Cloudy,Cloudy,0,1,0,0
05-08-2023,14:00,32,40,7,77,3,27,1005,Cloudy,Isolated Thunderstorms,1,1,0,0
05-08-2023,15:00,31,39,7,74,3,26,1006,Rain,Thunderstorms,1,1,0,0
05-08-2023,16:00,30,39,19,85,4,28,1006,Mostly Cloudy,Thunderstorms,1,1,0,0
05-08-2023,17:00,30,37,34,86,4,27,1006,Rain,Thunderstorms,1,1,0,0
05-08-2023,18:00,30,37,56,86,4,27,1006,Rain,Cloudy,0,1,0,0
05-08-2023,19:00,27,33,25,94,4,26,1006,Cloudy,Cloudy,0,1,0,0
05-08-2023,20:00,27,32,43,96,4,26,1004,Cloudy,Isolated Thunderstorms,1,1,0,0
05-08-2023,21:00,27,32,18,95,4,26,1004,Cloudy,Cloudy,0,1,0,0
05-08-2023,22:00,27,32,16,95,4,26,1004,Cloudy,Cloudy,0,1,0,0
05-08-2023,23:00,27,32,6,94,4,26,1004,Cloudy,Cloudy,0,1,0,0
06-08-2023,00:00,27,31,6,94,4,26,1004,Cloudy,Cloudy,0,1,0,0
06-08-2023,01:00,27,30,10,93,4,26,1004,Cloudy,Cloudy,0,1,0,0
06-08-2023,02:00,27,29,12,94,4,26,1003,Cloudy,Cloudy,0,1,0,0
06-08-2023,03:00,26,29,12,92,4,25,1002,Cloudy,Cloudy,0,1,0,0
06-08-2023,04:00,26,29,16,93,4,25,1002,Cloudy,Cloudy,0,1,0,0
06-08-2023,05:00,26,29,38,92,4,25,1002,Rain,Cloudy,0,1,0,0
06-08-2023,06:00,26,29,32,92,4,25,1002,Cloudy,Cloudy,0,1,0,0
06-08-2023,07:00,27,30,30,90,4,25,1002,Cloudy,Cloudy,0,1,0,0
06-08-2023,08:00,27,31,33,88,4,25,1003,Cloudy,Thunderstorms,1,1,0,0
06-08-2023,09:00,27,32,39,88,4,25,1003,Rain,Thunderstorms,1,1,0,0
06-08-2023,10:00,28,32,32,86,4,25,1002,Cloudy,Thunderstorms,1,1,0,0
06-08-2023,11:00,28,32,35,85,4,25,1002,Cloudy,Thunderstorms,1,1,0,0
06-08-2023,12:00,28,33,46,89,4,26,1002,Cloudy,Thunderstorms,1,1,0,0
06-08-2023,13:00,29,34,60,81,2,25,1003,Cloudy,Cloudy,0,1,0,0
06-08-2023,14:00,28,33,69,85,2,25,1002,Cloudy,Thunderstorms,1,1,0,0
06-08-2023,15:00,27,33,18,85,2,25,1002,Rain,Thunderstorms,1,1,0,0
06-08-2023,16:00,27,31,18,85,2,24,1002,Rain,scattered Thunderstorms,1,1,0,0
06-08-2023,17:00,27,31,57,85,2,24,1002,Rain,Thunderstorms,1,1,0,0
06-08-2023,18:00,26,31,28,94,2,25,1002,Rain,Thunderstorms,1,1,0,0
06-08-2023,19:00,26,31,52,94,2,25,1002,Rain,Thunderstroms,1,1,0,0
06-08-2023,20:00,26,31,43,94,2,25,1002,Rain,Thunderstroms,1,1,0,0
06-08-2023,21:00,25,28,34,95,2,25,999,Rain,Cloudy,0,1,0,0
06-08-2023,22:00,26,29,52,95,3,25,1001,Cloudy,Cloudy,0,1,0,0
06-08-2023,23:00,26,29,21,95,3,25,1001,Cloudy,Cloudy,0,1,0,0
07-08-2023,00:00,26,28,44,95,2,25,1000,Rain,Cloudy,0,1,0,0
07-08-2023,01:00,26,28,18,95,3,25,1001,Cloudy,Cloudy,0,1,0,0
07-08-2023,02:00,25,27,19,94,3,24,1000,Cloudy,Cloudy,0,1,0,0
07-08-2023,03:00,25,27,25,94,3,24,1000,Cloudy,Cloudy,0,1,0,0
07-08-2023,04:00,25,27,58,95,3,25,998,Rain,Cloudy,0,1,0,0
07-08-2023,05:00,25,26,57,95,3,24,998,Rain,Cloudy,0,1,0,0
07-08-2023,06:00,25,27,73,94,3,24,998,Rain,Rain,1,1,0,0
07-08-2023,07:00,26,28,65,94,3,25,998,Thunderstorms,Rain,1,1,0,0
07-08-2023,08:00,26,28,60,94,3,25,999,Thunderstorms,Rain,1,1,0,0
07-08-2023,09:00,26,29,63,93,3,25,999,Thunderstorms,Cloudy,0,1,0,0
07-08-2023,10:00,26,29,59,91,4,24,999,Rain,Cloudy,0,1,0,0
07-08-2023,11:00,26,30,63,91,4,24,999,Rain,Cloudy,0,1,0,0
07-08-2023,12:00,27,31,60,90,3.5,25,999,Rain,Cloudy,0,1,0,0
07-08-2023,13:00,27,31,18,90,3.5,25,999,Cloudy,Rain,1,1,0,0
07-08-2023,14:00,28,32,20,85,2.5,25,998,Rain,Thunderstorms,1,1,0,0
07-08-2023,15:00,28,31,13,83,2.5,25,998,Rain,Cloudy,0,1,0,0
07-08-2023,16:00,28,33,19,83,2,25,996,Rain,Thunderstorms,1,1,0,0
07-08-2023,17:00,28,33,14,83,2,25,996,Cloudy,Rain,1,1,0,0
07-08-2023,18:00,26,30,20,92,2,25,996,Cloudy,Cloudy,0,1,0,0
07-08-2023,19:00,26,29,28,95,2,25,997,Rain,Cloudy,0,1,0,0
07-08-2023,20:00,26,28,18,95,2,25,997,Rain,Cloudy,0,1,0,0
07-08-2023,21:00,26,28,15,95,2,25,997,Cloudy,Cloudy,0,1,0,0
07-08-2023,22:00,25,28,12,95,2,25,999,Rain,Rain,1,1,0,0
07-08-2023,23:00,26,28,18,95,2,25,999,Cloudy,Cloudy,0,1,0,0
08-08-2023,00:00,26,28,34,96,2,25,999,Rain,Cloudy,0,1,0,0
08-08-2023,01:00,25,27,20,96,2,24,999,Rain,Cloudy,0,1,0,0
08-08-2023,02:00,26,27,31,96,3,24,998,Rain,Rain,1,1,0,0
08-08-2023,03:00,26,28,34,95,3,25,998,Cloudy,Cloudy,0,1,0,0
08-08-2023,04:00,26,27,68,95,2,25,998,Rain,Rain,1,1,0,0
08-08-2023,05:00,26,27,64,95,2,25,998,Rain,Cloudy,0,1,0,0
08-08-2023,06:00,26,27,61,95,3,25,998,Rain,Cloudy,0,1,0,0
08-08-2023,07:00,26,29,56,95,2,25,999,Rain,Cloudy,0,1,0,0
08-08-2023,08:00,26,31,56,95,3,25,1000,Rain,Cloudy,0,1,0,0
08-08-2023,09:00,26,32,59,93,3,25,1000,Rain,Thunderstorms,1,1,0,0
08-08-2023,10:00,27,32,59,91,3,25,1000,Rain,Thunderstorms,1,1,0,0
08-08-2023,11:00,27,33,58,89,3,25,1000,Rain,Thunderstorms,1,1,0,0
08-08-2023,12:00,28,34,60,90,4,26,1000,Rain,Thunderstorms,1,1,0,0
08-08-2023,13:00,28,33,61,88,4,26,999,Rain,Thunderstorms,1,1,0,0
08-08-2023,14:00,28,34,55,87,4,26,999,Rain,Rain,1,1,0,0
08-08-2023,15:00,27,33,50,83,2,24,1000,Rain,Cloudy,0,1,0,0
08-08-2023,16:00,27,30,54,84,2,24,999,Rain,Cloudy,0,1,0,0
08-08-2023,17:00,27,31,50,89,2,25,999,Rain,Cloudy,0,1,0,0
08-08-2023,18:00,27,31,56,89,2,25,999,Rain,Cloudy,0,1,0,0
08-08-2023,19:00,26,30,30,90,2,24,1000,Rain,Cloudy,0,1,0,0
08-08-2023,20:00,25,29,6,92,2,24,1000,Cloudy,Cloudy,0,1,0,0
08-08-2023,21:00,25,29,6,92,2,24,1000,Cloudy,Cloudy,0,1,0,0
08-08-2023,22:00,26,29,25,95,3,25,1003,Cloudy,Cloudy,0,1,0,0
08-08-2023,23:00,26,29,21,95,3,25,1003,Cloudy,Isolated Thunderstorms,1,1,0,0
09-08-2023,00:00,26,29,23,95,3,25,1003,Cloudy,Cloudy,0,1,0,0
09-08-2023,01:00,26,29,6,96,3,25,1004,Cloudy,Cloudy,0,1,0,0
09-08-2023,02:00,26,29,9,96,3,25,1003,Cloudy,Cloudy,0,1,0,0
09-08-2023,03:00,26,28,11,96,3,25,1002,Cloudy,Cloudy,0,1,0,0
09-08-2023,04:00,26,28,16,97,3,26,1003,Cloudy,Cloudy,0,1,0,0
09-08-2023,05:00,26,28,31,96,3,25,1003,Cloudy,Cloudy,0,1,0,0
09-08-2023,06:00,26,28,32,96,3,25,1004,Cloudy,Cloudy,0,1,0,0
09-08-2023,07:00,27,31,30,92,3,25,1004,Cloudy,Cloudy,0,1,0,0
09-08-2023,08:00,27,32,26,90,3,25,1005,Cloudy,Cloudy,0,1,0,0
09-08-2023,09:00,28,34,20,88,3,26,1005,Cloudy,Fog,0,1,0,1
09-08-2023,10:00,28,34,20,83,3,25,1005,Cloudy,Cloudy,0,1,0,0
09-08-2023,11:00,29,37,18,81,3.5,26,1006,Cloudy,Cloudy,0,1,0,0
09-08-2023,12:00,31,37,24,74,3.5,26,1006,Cloudy,Cloudy,0,1,0,0
09-08-2023,13:00,31,37,10,74,3.5,26,1006,Cloudy,Cloudy,0,1,0,0
09-08-2023,14:00,31,37,21,75,3.5,26,1005,Rain,Rain,1,1,0,0
09-08-2023,15:00,31,37,4,75,3.5,26,1005,Rain,Cloudy,0,1,0,0
09-08-2023,16:00,31,37,6,78,4,26,1004,Cloudy,Isolated Thunderstorms,1,1,0,0
09-08-2023,17:00,30,35,8,82,4,26,1003,Cloudy,Cloudy,0,1,0,0
09-08-2023,18:00,29,35,10,83,4,25,1003,Cloudy,Cloudy,0,1,0,0
09-08-2023,19:00,28,35,15,88,3.5,26,1002,Cloudy,Isolated Thunderstorms,1,1,0,0
09-08-2023,20:00,28,33,27,91,3.5,26,1004,Cloudy,Cloudy,0,1,0,0
09-08-2023,21:00,27,33,6,94,3.5,26,1002,Cloudy,Cloudy,0,1,0,0
09-08-2023,22:00,27,32,6,97,3.5,27,1005,Cloudy,Thunderstorms,1,1,0,0
09-08-2023,23:00,27,32,6,97,3.5,27,1005,Rain,Thunderstorms,1,1,0,0
10-08-2023,00:00,27,31,6,98,3.5,27,1005,Rain,Cloudy,0,1,0,0
10-08-2023,01:00,27,30,4,99,3.5,26,1005,Cloudy,Cloudy,0,1,0,0
10-08-2023,02:00,27,30,6,97,3.5,26,1005,Cloudy,Cloudy,0,1,0,0
10-08-2023,03:00,27,30,8,96,3.5,26,1004,Cloudy,Cloudy,0,1,0,0
10-08-2023,04:00,27,30,26,95,3.5,26,1005,Cloudy,Cloudy,0,1,0,0
10-08-2023,05:00,27,29,24,95,3.5,26,1005,Cloudy,Cloudy,0,1,0,0
10-08-2023,06:00,26,29,25,95,3.5,26,1005,Cloudy,Cloudy,0,1,0,0
10-08-2023,07:00,27,32,20,93,3.5,26,1006,Cloudy,Cloudy,0,1,0,0
10-08-2023,08:00,28,33,15,90,3.5,26,1006,Cloudy,Cloudy,0,1,0,0
10-08-2023,09:00,28,35,16,87,3.5,26,1006,Cloudy,Cloudy,0,1,0,0
10-08-2023,10:00,29,37,16,82,3.5,26,1006,Cloudy,Cloudy,0,1,0,0
10-08-2023,11:00,30,36,19,83,3.5,26,1006,Cloudy,Fog,0,1,0,1
10-08-2023,12:00,29,35,16,84,3.5,26,1007,Cloudy,Cloudy,0,1,0,0
10-08-2023,13:00,29,34,20,87,3.5,26,1007,Rain,Cloudy,0,1,0,0
10-08-2023,14:00,30,34,28,90,3.5,28,1007,Cloudy,scattered Thunderstorms,1,1,0,0
10-08-2023,15:00,29,35,14,86,3.5,27,1007,Cloudy,Cloudy,0,1,0,0
10-08-2023,16:00,29,36,22,82,3.5,26,1005,Rain,Sunny,0,0,0,0
10-08-2023,17:00,29,36,15,82,3,25,1005,Rain,Sunny,0,0,0,0
10-08-2023,18:00,28,35,17,87,3,26,1005,Rain,Sunny,0,0,0,0
10-08-2023,19:00,27,33,17,92,3.5,25,1004,Cloudy,Cloudy,0,1,0,0
10-08-2023,20:00,27,33,19,97,3.5,26,1004,Cloudy,Cloudy,0,1,0,0
10-08-2023,21:00,27,33,16,98,4,27,1007,Cloudy,Cloudy,0,1,0,0
10-08-2023,22:00,27,33,18,98,4,27,1007,Cloudy,Cloudy,0,1,0,0
10-08-2023,23:00,27,33,20,98,3,27,1007,Cloudy,Cloudy,0,1,0,0
11-08-2023,00:00,26,29,38,98,3,26,1006,Cloudy,Cloudy,0,1,0,0
11-08-2023,01:00,26,29,14,98,3,26,1007,Cloudy,Rain,1,1,0,0
11-08-2023,02:00,26,29,14,98,3,25,1005,Cloudy,Cloudy,0,1,0,0
11-08-2023,03:00,26,29,10,97,3,26,1005,Cloudy,Cloudy,0,1,0,0
11-08-2023,04:00,26,29,8,96,3,26,1005,Cloudy,Cloudy,0,1,0,0
11-08-2023,05:00,26,29,19,95,3,25,1005,Cloudy,Cloudy,0,1,0,0
11-08-2023,06:00,26,29,20,95,3,25,1005,Cloudy,Cloudy,0,1,0,0
11-08-2023,07:00,27,31,22,94,3,26,1005,Cloudy,Cloudy,0,1,0,0
11-08-2023,08:00,28,32,22,92,3,26,1006,Cloudy,Fog,0,1,0,1
11-08-2023,09:00,28,34,25,88,3,26,1006,Cloudy,Fog,0,1,0,1
11-08-2023,10:00,29,35,30,85,3,26,1006,Cloudy,Fog,0,1,0,1
11-08-2023,11:00,29,35,29,84,3,26,1005,Cloudy,Fog,0,1,0,1
11-08-2023,12:00,31,37,34,71,3.5,25,1006,Cloudy,Cloudy,0,1,0,0
11-08-2023,13:00,31,36,27,71,3.5,25,1006,Cloudy,Cloudy,0,1,0,0
11-08-2023,14:00,31,35,15,71,3.5,25,1006,Cloudy,Cloudy,0,1,0,0
11-08-2023,15:00,31,35,4,71,3.5,25,1006,Cloudy,Cloudy,0,1,0,0
11-08-2023,16:00,31,37,7,71,4.5,25,1005,Rain,Thunderstorms,1,1,0,0
11-08-2023,17:00,30,36,35,75,4.5,26,1005,Rain,Thunderstorms,1,1,0,0
11-08-2023,18:00,29,37,33,91,4.5,27,1005,Rain,Cloudy,0,1,0,0
11-08-2023,19:00,26,35,13,93,2,25,1008,Cloudy,Cloudy,0,1,0,0
11-08-2023,20:00,27,35,9,96,2,26,1008,Cloudy,Cloudy,0,1,0,0
11-08-2023,21:00,27,35,10,96,2,26,1008,Cloudy,scattered Thunderstorms,1,1,0,0
11-08-2023,22:00,27,33,9,94,3,26,1005,Cloudy,scattered Thunderstorms,1,1,0,0
11-08-2023,23:00,27,33,10,94,3,26,1005,Cloudy,scattered Thunderstorms,1,1,0,0
12-08-2023,00:00,27,33,7,95,3,26,1005,Cloudy,Cloudy,0,1,0,0
12-08-2023,01:00,27,32,7,97,3,26,1004,Cloudy,Isolated Thunderstorms,1,1,0,0
12-08-2023,02:00,26,31,8,97,3,26,1004,Cloudy,Cloudy,0,1,0,0
12-08-2023,03:00,27,31,24,97,3,26,1003,Cloudy,Cloudy,0,1,0,0
12-08-2023,04:00,26,31,29,96,3,26,1003,Cloudy,Cloudy,0,1,0,0
12-08-2023,05:00,26,31,34,95,3,25,1003,Cloudy,Cloudy,0,1,0,0
12-08-2023,06:00,26,30,43,95,3,25,1004,Rain,Cloudy,0,1,0,0
12-08-2023,07:00,26,31,29,93,3.5,25,1004,Cloudy,Cloudy,0,1,0,0
12-08-2023,08:00,27,32,22,91,3.5,25,1004,Cloudy,Cloudy,0,1,0,0
12-08-2023,09:00,28,35,9,86,3.5,26,1004,Cloudy,Cloudy,0,1,0,0
12-08-2023,10:00,30,36,11,80,3.5,26,1004,Cloudy,Cloudy,0,1,0,0
12-08-2023,11:00,30,36,11,77,3.5,27,1003,Cloudy,Isolated Thunderstorms,1,1,0,0
12-08-2023,12:00,30,36,12,73,3.5,25,1005,Cloudy,Cloudy,0,1,0,0
12-08-2023,13:00,30,36,14,73,3.5,25,1005,Cloudy,Cloudy,0,1,0,0
12-08-2023,14:00,29,35,14,72,3.5,24,1004,Rain,Cloudy,0,1,0,0
12-08-2023,15:00,29,35,13,72,3.5,24,1004,Rain,Thunderstorms,1,1,0,0
12-08-2023,16:00,29,34,16,79,4,25,1000,Rain,Thunderstorms,1,1,0,0
12-08-2023,17:00,29,35,26,84,4.5,26,1000,Rain,Thunderstorms,1,1,0,0
12-08-2023,18:00,28,33,20,88,4.5,26,1000,Rain,Thunderstorms,1,1,0,0
12-08-2023,19:00,28,33,40,88,4.5,26,1002,Rain,Cloudy,0,1,0,0
12-08-2023,20:00,27,32,23,94,2,26,1004,Rain,Cloudy,0,1,0,0
12-08-2023,21:00,27,32,23,95,2,26,1004,Cloudy,Cloudy,0,1,0,0
12-08-2023,22:00,26,30,28,97,3,26,1004,Cloudy,Cloudy,0,1,0,0
12-08-2023,23:00,26,30,34,97,3,26,1004,Cloudy,Cloudy,0,1,0,0
13-08-2023,00:00,26,29,55,97,3,25,1004,Rain,Cloudy,0,1,0,0
13-08-2023,01:00,27,29,31,95,3,26,1004,Rain,Mostly Cloudy,0,1,0,0
13-08-2023,02:00,27,29,37,95,3,26,1002,Rain,Mostly Cloudy,0,1,0,0
13-08-2023,03:00,26,29,27,96,3,26,1002,Cloudy,Mostly Cloudy,0,1,0,0
13-08-2023,04:00,26,29,27,96,4,26,1002,Cloudy,Mostly Cloudy,0,1,0,0
13-08-2023,05:00,26,28,35,95,4,25,1002,Rain,Cloudy,0,1,0,0
13-08-2023,06:00,26,28,34,95,4,25,1003,Cloudy,Cloudy,0,1,0,0
13-08-2023,07:00,26,29,39,95,4,25,1003,Rain,Cloudy,0,1,0,0
13-08-2023,08:00,26,30,39,92,4,25,1004,Rain,Cloudy,0,1,0,0
13-08-2023,09:00,27,31,42,88,4,25,1004,Rain,Cloudy,0,1,0,0
13-08-2023,10:00,27,32,44,86,4,24,1004,Cloudy,Cloudy,0,1,0,0
13-08-2023,11:00,27,34,51,90,4,25,1004,Cloudy,Cloudy,0,1,0,0
13-08-2023,12:00,29,35,30,87,2,26,1006,Rain,Cloudy,0,1,0,0
13-08-2023,13:00,29,35,29,87,2,26,1006,Rain,Mostly Cloudy,0,1,0,0
13-08-2023,14:00,29,36,23,88,3,27,1006,Rain,Mostly Cloudy,0,1,0,0
13-08-2023,15:00,30,36,17,90,3,28,1006,Rain,Mostly Cloudy,0,1,0,0
13-08-2023,16:00,31,40,20,88,3,28,1006,Rain,Mostly Cloudy,0,1,0,0
13-08-2023,17:00,30,37,5,78,3,26,1003,Rain,Mostly Cloudy,0,1,0,0
13-08-2023,18:00,28,33,8,87,3,26,1003,Rain,Fog,0,1,0,0
13-08-2023,19:00,28,33,19,89,3,26,1002,Rain,Cloudy,0,1,0,0
13-08-2023,20:00,28,33,33,95,3,27,1002,Rain,Cloudy,0,1,0,0
13-08-2023,21:00,28,33,20,95,3,27,1002,Rain,Cloudy,0,1,0,0
13-08-2023,22:00,28,33,21,95,3,27,1005,Rain,Cloudy,0,1,0,0
13-08-2023,23:00,28,33,20,95,3,27,1005,Rain,Cloudy,0,1,0,0
14-08-2023,00:00,27,32,26,96,3,26,1006,Rain,Cloudy,0,1,0,0
14-08-2023,01:00,27,31,13,96,3,26,1005,Rain,Cloudy,0,1,0,0
14-08-2023,02:00,27,30,8,97,3,26,1004,Rain,Cloudy,0,1,0,0
14-08-2023,03:00,27,30,10,97,3,26,1004,Cloudy,Cloudy,0,1,0,0
14-08-2023,04:00,26,29,25,97,3,26,1004,Cloudy,Cloudy,0,1,0,0
14-08-2023,05:00,26,29,24,97,3,26,1004,Cloudy,scattered Thunderstorms,1,1,0,0
14-08-2023,06:00,26,30,24,96,3,26,1005,Cloudy,Thunderstorms,1,1,0,0
14-08-2023,07:00,26,30,26,95,3,25,1005,Cloudy,Thunderstorms,1,1,0,0
14-08-2023,08:00,26,31,28,93,3,25,1006,Cloudy,Thunderstorms,1,1,0,0
14-08-2023,09:00,27,33,25,91,3,25,1006,Cloudy,Thunderstorms,1,1,0,0
14-08-2023,10:00,28,34,22,88,3,25,1006,Cloudy,Thunderstorms,1,1,0,0
14-08-2023,11:00,29,36,21,84,3,26,1005,Cloudy,Fog,0,1,0,0
14-08-2023,12:00,30,37,19,75,3,26,1006,Rain,Fog,0,1,0,0
14-08-2023,13:00,30,37,13,78,3,26,1003,Cloudy,Cloudy,0,1,0,0
14-08-2023,14:00,31,37,15,75,3,26,1002,Cloudy,Cloudy,0,1,0,0
14-08-2023,15:00,30,36,19,76,3,26,1001,Cloudy,Cloudy,0,1,0,0
14-08-2023,16:00,30,37,17,76,3,26,1001,Cloudy,Cloudy,0,1,0,0
14-08-2023,17:00,32,37,7,69,5,26,1005,Cloudy,Mostly Cloudy,0,1,0,0
14-08-2023,18:00,31,37,7,77,5,26,1001,Cloudy,Mostly Cloudy,0,1,0,0
14-08-2023,19:00,30,36,8,80,5,26,1002,Cloudy,Mostly Cloudy,0,1,0,0
14-08-2023,20:00,28,36,18,91,4,27,1004,Cloudy,Mostly Cloudy,0,1,0,0
14-08-2023,21:00,28,35,2,93,4,26,1005,Cloudy,Cloudy,0,1,0,0
14-08-2023,22:00,27,34,4,95,4,26,1004,Cloudy,Cloudy,0,1,0,0
14-08-2023,23:00,27,34,6,95,4,26,1004,Cloudy,Cloudy,0,1,0,0
15-08-2023,00:00,28,33,24,95,4,27,1004,Cloudy,Cloudy,0,1,0,0
15-08-2023,01:00,27,33,4,95,4,26,1004,Cloudy,Cloudy,0,1,0,0
15-08-2023,02:00,27,31,3,97,4,27,1005,Cloudy,Cloudy,0,1,0,0
15-08-2023,03:00,27,30,5,97,4,26,1004,Cloudy,Cloudy,0,1,0,0
15-08-2023,04:00,27,30,15,97,4,26,1004,Cloudy,Cloudy,0,1,0,0
15-08-2023,05:00,27,30,20,97,4,26,1005,Cloudy,Cloudy,0,1,0,0
15-08-2023,06:00,27,30,22,98,4,27,1005,Cloudy,Cloudy,0,1,0,0
15-08-2023,07:00,26,31,27,94,4,25,1005,Cloudy,Cloudy,0,1,0,0
15-08-2023,08:00,26,31,29,92,4,25,1006,Cloudy,Cloudy,0,1,0,0
15-08-2023,09:00,27,33,33,89,4,25,1006,Cloudy,Cloudy,0,1,0,0
15-08-2023,10:00,28,33,34,89,4,26,1006,Cloudy,Cloudy,0,1,0,0
15-08-2023,11:00,29,37,34,82,3,25,1005,Cloudy,Isolated Thunderstorms,1,1,0,0
15-08-2023,12:00,31,39,25,75,2.5,26,1005,Cloudy,Isolated Thunderstorms,1,1,0,0
15-08-2023,13:00,31,39,11,75,4,25,1004,Cloudy,Cloudy,0,1,0,0
15-08-2023,14:00,32,40,2,72,3.5,27,1006,Cloudy,Cloudy,0,1,0,0
15-08-2023,15:00,32,39,3,73,4,26,1001,Cloudy,Cloudy,0,1,0,0
15-08-2023,16:00,31,41,3,68,4,26,1002,Cloudy,Mostly Cloudy,0,1,0,0
15-08-2023,17:00,32,40,2,70,4,26,1001,Cloudy,Mostly Cloudy,0,1,0,0
15-08-2023,18:00,32,40,2,80,4,26,1001,Cloudy,Cloudy,0,1,0,0
15-08-2023,19:00,31,39,5,90,4,29,1003,Cloudy,Cloudy,0,1,0,0
15-08-2023,20:00,30,39,30,93,4,28,1004,Cloudy,Cloudy,0,1,0,0
15-08-2023,21:00,30,39,20,94,4,28,1004,Cloudy,Cloudy,0,1,0,0
15-08-2023,22:00,29,37,10,95,3,28,1004,Cloudy,Cloudy,0,1,0,0
15-08-2023,23:00,28,35,7,97,3,27,1005,Cloudy,Cloudy,0,1,0,0
16-08-2023,00:00,27,33,7,97,4,26,1006,Cloudy,Cloudy,0,1,0,0
16-08-2023,01:00,27,34,7,97,3,27,1005,Cloudy,Mostly Cloudy,0,1,0,0
16-08-2023,02:00,27,32,8,97,2,26,1005,Cloudy,Mostly Cloudy,0,1,0,0
16-08-2023,03:00,27,32,36,97,4,26,1005,Rain,Mostly Cloudy,0,1,0,0
16-08-2023,04:00,27,30,41,97,3,26,1005,Thunderstorms,Mostly Cloudy,0,1,0,0
16-08-2023,05:00,27,30,35,96,3,26,1005,Thunderstorms,Mostly Cloudy,0,1,0,0
16-08-2023,06:00,27,30,34,95,3,26,1006,Cloudy,Fog,0,1,0,1
16-08-2023,07:00,26,29,35,96,3,26,1006,Rain,Fog,0,1,0,1
16-08-2023,08:00,27,32,31,89,3,25,1006,Cloudy,Fog,0,1,0,1
16-08-2023,09:00,28,33,23,87,3,25,1006,Cloudy,Fog,0,1,0,1
16-08-2023,10:00,29,33,19,84,3,26,1006,Cloudy,Sunny,0,0,1,0
16-08-2023,11:00,29,34,17,81,3,26,1005,Cloudy,Sunny,0,0,1,0
16-08-2023,12:00,30,36,16,77,3,26,1005,Cloudy,Sunny,0,0,1,0
16-08-2023,13:00,31,38,13,74,3,26,1004,Cloudy,Sunny,0,0,1,0
16-08-2023,14:00,32,39,11,71,3,26,1002,Cloudy,Sunny,0,0,1,0
16-08-2023,15:00,32,40,16,72,3,27,1001,Cloudy,Sunny,0,0,1,0
16-08-2023,16:00,32,41,26,74,3,27,1001,Cloudy,Sunny,0,0,1,0
16-08-2023,17:00,32,39,28,83,3,28,1001,Cloudy,Fog,0,1,0,1
16-08-2023,18:00,30,38,33,87,3,27,1002,Cloudy,Mostly Cloudy,0,1,0,0
16-08-2023,19:00,29,39,6,94,4,28,1002,Cloudy,Cloudy,0,1,0,0
16-08-2023,20:00,29,38,10,95,4,28,1002,Cloudy,Cloudy,0,1,0,0
16-08-2023,21:00,28,36,7,96,4,27,1002,Cloudy,Cloudy,0,1,0,0
16-08-2023,22:00,27,35,5,97,3.5,27,1004,Mostly Cloudy,Cloudy,0,1,0,0
16-08-2023,23:00,27,34,4,97,3.5,27,1004,Mostly Cloudy,Cloudy,0,1,0,0
17-08-2023,00:00,27,34,2,98,3.5,27,1004,Mostly Cloudy,Cloudy,0,1,0,0
17-08-2023,01:00,28,34,2,97,3,27,1004,Mostly Cloudy,Cloudy,0,1,0,0
17-08-2023,02:00,27,33,1,97,3,27,1004,Mostly Cloudy,Cloudy,0,1,0,0
17-08-2023,03:00,27,33,1,97,3,27,1004,Mostly Cloudy,Cloudy,0,1,0,0
17-08-2023,04:00,27,32,1,97,3,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
17-08-2023,05:00,26,32,10,97,3,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
17-08-2023,06:00,27,32,12,96,3,26,1005,Mostly Cloudy,Mostly Cloudy,0,1,0,0
17-08-2023,07:00,27,31,9,95,4,27,1005,Mostly Cloudy,Partly Cloudy,0,0,0,0
17-08-2023,08:00,28,32,8,86,4,25,1005,Mostly Cloudy,Partly Cloudy,0,0,0,0
17-08-2023,09:00,29,35,8,80,4,25,1005,Sunny,Sunny,0,0,1,0
17-08-2023,10:00,30,36,5,78,4,26,1005,Sunny,Sunny,0,0,1,0
17-08-2023,11:00,31,37,5,73,4,26,1004,Sunny,Sunny,0,0,1,0
17-08-2023,12:00,32,39,6,72,4,27,1004,Sunny,Sunny,0,0,1,0
17-08-2023,13:00,33,41,6,72,5,27,1002,Sunny,Sunny,0,0,1,0
17-08-2023,14:00,33,42,7,70,5,27,1001,Sunny,Sunny,0,0,1,0
17-08-2023,15:00,35,45,7,67,5,28,1003,Sunny,Sunny,0,0,1,0
17-08-2023,16:00,34,45,9,69,5,27,1000,Sunny,Sunny,0,0,1,0
17-08-2023,17:00,34,45,12,70,5,28,1000,Mostly Cloudy,Mostly Cloudy,0,1,0,0
17-08-2023,18:00,33,42,13,77,3,28,1000,Mostly Cloudy,Mostly Cloudy,0,1,0,0
17-08-2023,19:00,32,44,10,82,5,29,1001,Mostly Cloudy,Rain,1,1,0,0
17-08-2023,20:00,31,43,1,85,5,28,1001,Mostly Cloudy,Cloudy,0,1,0,0
17-08-2023,21:00,28,38,5,91,5,27,1001,Mostly Cloudy,Cloudy,0,1,0,0
17-08-2023,22:00,29,38,25,94,4,28,1004,Mostly Cloudy,Cloudy,0,1,0,0
